Size,Variables,Beta,Seed,Q,Abs,Method,Sol,Time,Iterations 
30,1740,1.0,45123,-2,false,2,57589.59588519063,170761,47
30,1740,1.0,45123,-2,false,4,57589.600208781136,84897,698
30,1740,1.0,45123,-2,false,6,57589.59585468736,8896,716
30,1740,1.0,45123,-2,false,8,57591.1508993842,33682,3582
30,1740,1.0,45123,-2,true,0,57592.33889029471,98905,50
30,1740,1.0,45123,-2,true,2,57592.3370889385,183058,51
30,1740,1.0,45123,-2,true,4,57592.336704699774,90256,685
30,1740,1.0,45123,-2,true,6,57592.335799114655,7232,715
30,1740,1.0,45123,-2,true,8,57593.78649252367,34542,3680
30,1740,1.0,45123,-1,false,0,18.359168003704987,230,32
30,1740,1.0,45123,-1,false,2,18.35916637145564,250,22
30,1740,1.0,45123,-1,false,4,18.359166380041547,1292,1313
30,1740,1.0,45123,-1,false,6,18.359516649941966,130,848
30,1740,1.0,45123,-1,false,8,18.35917390305364,460,3262
30,1740,1.0,45123,-1,true,0,18.359168003704987,230,32
30,1740,1.0,45123,-1,true,2,18.35916637145564,250,22
30,1740,1.0,45123,-1,true,4,18.359166380041547,1250,1313
30,1740,1.0,45123,-1,true,6,18.359516649941966,140,848
30,1740,1.0,45123,-1,true,8,18.35917390305364,500,3262
30,1740,1.0,51234,-5,false,0,1062.9174834897037,38649,19
30,1740,1.0,51234,-5,false,2,1062.9174594877218,127201,35
30,1740,1.0,51234,-5,false,4,1062.9174936848215,39460,677
30,1740,1.0,51234,-5,false,6,1062.917462550752,540,753
30,1740,1.0,51234,-5,false,8,1062.9174928357756,5202,3172
30,1740,1.0,51234,-5,true,0,1063.1883716477503,47954,25
30,1740,1.0,51234,-5,true,2,1063.1883207445494,114093,31
30,1740,1.0,51234,-5,true,4,1063.1883284066853,51847,680
30,1740,1.0,51234,-5,true,6,1063.1883228414756,580,753
30,1740,1.0,51234,-5,true,8,1063.1883483738593,4971,3190
30,1740,1.0,51234,-4,false,0,4814.330442140442,65791,23
30,1740,1.0,51234,-4,false,2,4814.330399497916,152587,29
30,1740,1.0,51234,-4,false,4,4814.33061464518,66936,692
30,1740,1.0,51234,-4,false,6,4814.330400293418,1171,747
30,1740,1.0,51234,-4,false,8,4814.330452392072,28979,3507
30,1740,1.0,51234,-4,true,0,4815.230208108237,72176,27
30,1740,1.0,51234,-4,true,2,4815.229953700226,173443,33
30,1740,1.0,51234,-4,true,4,4815.230069971323,76028,692
30,1740,1.0,51234,-4,true,6,4815.229952270709,1160,747
30,1740,1.0,51234,-4,true,8,4815.230058049487,26811,3453
30,1740,1.0,51234,-3,false,0,24621.704631972643,86334,30
30,1740,1.0,51234,-3,false,2,24621.703720265607,174129,31
30,1740,1.0,51234,-3,false,4,24621.70371623165,1940,626
30,1740,1.0,51234,-3,false,6,24621.703716231652,3731,755
30,1740,1.0,51234,-3,false,8,24622.19738479231,26534,3408
30,1740,1.0,51234,-3,true,0,24623.532585860685,81006,28
30,1740,1.0,51234,-3,true,2,24623.53195003148,179562,32
30,1740,1.0,51234,-3,true,4,24623.531856744125,1952,627
30,1740,1.0,51234,-3,true,6,24623.531856744128,3701,755
30,1740,1.0,51234,-3,true,8,24623.993509315747,26326,3512
30,1740,1.0,51234,-2,false,0,55749.58534731616,42293,19
30,1740,1.0,51234,-2,false,2,55749.583780132365,109055,27
30,1740,1.0,51234,-2,false,4,55749.58723998208,44245,747
30,1740,1.0,51234,-2,false,6,55749.58375768619,6084,714
30,1740,1.0,51234,-2,false,8,55749.66713302782,33912,3588
30,1740,1.0,51234,-2,true,0,55752.26001010976,40144,18
30,1740,1.0,51234,-2,true,2,55752.25655589096,108786,27
30,1740,1.0,51234,-2,true,4,55752.25733244709,44482,747
30,1740,1.0,51234,-2,true,6,55752.25654011864,7410,714
30,1740,1.0,51234,-2,true,8,55752.33457549662,32772,3708
30,1740,1.0,51234,-1,false,0,18.258490130140427,400,52
30,1740,1.0,51234,-1,false,2,18.25848998453988,370,30
30,1740,1.0,51234,-1,false,4,18.258488398605618,1880,1369
30,1740,1.0,51234,-1,false,6,18.258683188947646,130,849
30,1740,1.0,51234,-1,false,8,18.258499203255752,490,3260
30,1740,1.0,51234,-1,true,0,18.258490130140427,380,52
30,1740,1.0,51234,-1,true,2,18.25848998453988,370,30
30,1740,1.0,51234,-1,true,4,18.258488398605618,1860,1369
30,1740,1.0,51234,-1,true,6,18.258683188947646,130,849
30,1740,1.0,51234,-1,true,8,18.258499203255752,470,3260
30,1740,2.0,12345,-5,false,0,1241.923851994773,75584,40
30,1740,2.0,12345,-5,false,2,1241.9238322882854,159108,43
30,1740,2.0,12345,-5,false,4,1241.9238535163736,75823,752
30,1740,2.0,12345,-5,false,6,1241.9238322367994,530,797
30,1740,2.0,12345,-5,false,8,1241.923898293253,4812,3147
30,1740,2.0,12345,-5,true,0,1242.5055509890738,68522,35
30,1740,2.0,12345,-5,true,2,1242.5055249291481,165729,45
30,1740,2.0,12345,-5,true,4,1242.5055762801292,68081,750
30,1740,2.0,12345,-5,true,6,1242.5055246359798,530,797
30,1740,2.0,12345,-5,true,8,1242.5449822075602,4632,3045
30,1740,2.0,12345,-4,false,0,5215.190005647052,83859,31
30,1740,2.0,12345,-4,false,2,5215.1897225059565,161882,31
30,1740,2.0,12345,-4,false,4,5215.190018787357,80265,628
30,1740,2.0,12345,-4,false,6,5215.18972019493,882,727
30,1740,2.0,12345,-4,false,8,5215.5908398045085,26899,3092
30,1740,2.0,12345,-4,true,0,5216.781585375007,79404,30
30,1740,2.0,12345,-4,true,2,5216.781428798692,146773,29
30,1740,2.0,12345,-4,true,4,5216.781663384521,80260,630
30,1740,2.0,12345,-4,true,6,5216.781426361264,930,727
30,1740,2.0,12345,-4,true,8,5217.157534025183,23941,3094
30,1740,2.0,12345,-3,false,0,24962.67185452389,78038,26
30,1740,2.0,12345,-3,false,2,24962.670848566304,159457,28
30,1740,2.0,12345,-3,false,4,24962.67084116204,1891,612
30,1740,2.0,12345,-3,false,6,24962.670841162046,3676,609
30,1740,2.0,12345,-3,false,8,24963.27327240734,25858,3152
30,1740,2.0,12345,-3,true,0,24966.475086248734,80415,27
30,1740,2.0,12345,-3,true,2,24966.473543374083,159399,28
30,1740,2.0,12345,-3,true,4,24966.473526079422,1830,612
30,1740,2.0,12345,-3,true,6,24966.47352607943,2890,609
30,1740,2.0,12345,-3,true,8,24966.941120028077,34132,3164
30,1740,2.0,12345,-2,false,0,47110.798646609524,67075,32
30,1740,2.0,12345,-2,false,2,47110.79764750763,125282,31
30,1740,2.0,12345,-2,false,4,47110.800525210165,68094,586
30,1740,2.0,12345,-2,false,6,47110.797637050804,4628,638
30,1740,2.0,12345,-2,false,8,47112.850260429215,34029,3298
30,1740,2.0,12345,-2,true,0,47115.86410952737,68454,33
30,1740,2.0,12345,-2,true,2,47115.86180374974,111497,28
30,1740,2.0,12345,-2,true,4,47115.86178873683,2280,576
30,1740,2.0,12345,-2,true,6,47115.861788736845,5226,637
30,1740,2.0,12345,-2,true,8,47117.78850904609,31842,3290
30,1740,2.0,12345,-1,false,0,19.12236826093129,150,23
30,1740,2.0,12345,-1,false,2,19.12236755430356,510,45
30,1740,2.0,12345,-1,false,4,19.122368507220486,1070,1358
30,1740,2.0,12345,-1,false,6,19.12283303399527,140,1018
30,1740,2.0,12345,-1,false,8,19.12238162528251,480,3217
30,1740,2.0,12345,-1,true,0,19.12236826093129,150,23
30,1740,2.0,12345,-1,true,2,19.12236755430356,510,45
30,1740,2.0,12345,-1,true,4,19.122368507220486,990,1358
30,1740,2.0,12345,-1,true,6,19.12283303399527,150,1018
30,1740,2.0,12345,-1,true,8,19.12238162528251,460,3217
30,1740,2.0,23451,-5,false,0,1136.1904128825602,71151,39
30,1740,2.0,23451,-5,false,2,1136.1903565958232,115607,31
30,1740,2.0,23451,-5,false,4,1136.190413314559,75276,789
30,1740,2.0,23451,-5,false,6,1136.1903565174337,890,780
30,1740,2.0,23451,-5,false,8,1136.1903776916122,5171,3083
30,1740,2.0,23451,-5,true,0,1137.0468019293196,69254,38
30,1740,2.0,23451,-5,true,2,1137.0467844905315,132999,36
30,1740,2.0,23451,-5,true,4,1137.0468488445008,73252,812
30,1740,2.0,23451,-5,true,6,1137.046784539572,910,776
30,1740,2.0,23451,-5,true,8,1137.046785217212,4572,3023
30,1740,2.0,23451,-4,false,0,5376.601189371778,54831,19
30,1740,2.0,23451,-4,false,2,5376.600947123633,129452,24
30,1740,2.0,23451,-4,false,4,5376.601244359594,55797,663
30,1740,2.0,23451,-4,false,6,5376.600946127102,654,750
30,1740,2.0,23451,-4,false,8,5376.857983478283,24751,3238
30,1740,2.0,23451,-4,true,0,5378.305956694781,91988,34
30,1740,2.0,23451,-4,true,2,5378.305591151943,156340,30
30,1740,2.0,23451,-4,true,4,5378.30558933797,1434,652
30,1740,2.0,23451,-4,true,6,5378.305589337969,630,749
30,1740,2.0,23451,-4,true,8,5378.546438388412,26941,3270
30,1740,2.0,23451,-3,false,0,29138.985551381906,85278,29
30,1740,2.0,23451,-3,false,2,29138.985204578872,174203,32
30,1740,2.0,23451,-3,false,4,29138.985198444592,2021,681
30,1740,2.0,23451,-3,false,6,29138.985198444592,2776,726
30,1740,2.0,23451,-3,false,8,29138.985198444592,26384,3298
30,1740,2.0,23451,-3,true,0,29142.697673906314,82468,28
30,1740,2.0,23451,-3,true,2,29142.697161043332,168682,31
30,1740,2.0,23451,-3,true,4,29142.69715738936,1980,681
30,1740,2.0,23451,-3,true,6,29142.69715738936,3716,726
30,1740,2.0,23451,-3,true,8,29142.69715738936,30703,3264
30,1740,2.0,23451,-2,false,0,56975.72846202928,46924,22
30,1740,2.0,23451,-2,false,2,56975.728092579026,113846,29
30,1740,2.0,23451,-2,false,4,56975.728055853535,2450,635
30,1740,2.0,23451,-2,false,6,56975.72805585356,5836,633
30,1740,2.0,23451,-2,false,8,56978.62453020604,36189,3328
30,1740,2.0,23451,-2,true,0,56980.8714397073,62170,30
30,1740,2.0,23451,-2,true,2,56980.87051992872,113850,29
30,1740,2.0,23451,-2,true,4,56980.8705040733,2411,635
30,1740,2.0,23451,-2,true,6,56980.87050407331,4583,633
30,1740,2.0,23451,-2,true,8,56983.23385984467,34058,3348
30,1740,2.0,23451,-1,false,0,21.789670739770422,140,25
30,1740,2.0,23451,-1,false,2,21.789670852588777,570,49
30,1740,2.0,23451,-1,false,4,21.789670756319246,1140,1761
30,1740,2.0,23451,-1,false,6,21.78980019197377,130,885
30,1740,2.0,23451,-1,false,8,21.78967506312384,460,3091
30,1740,2.0,23451,-1,true,0,21.789670739770422,150,25
30,1740,2.0,23451,-1,true,2,21.789670852588777,540,49
30,1740,2.0,23451,-1,true,4,21.789670756319246,1140,1761
30,1740,2.0,23451,-1,true,6,21.78980019197377,170,885
30,1740,2.0,23451,-1,true,8,21.78967506312384,480,3091
30,1740,2.0,34512,-5,false,0,1138.4000899015086,45173,23
30,1740,2.0,34512,-5,false,2,1138.400022687274,98217,26
30,1740,2.0,34512,-5,false,4,1138.400044972522,51094,731
30,1740,2.0,34512,-5,false,6,1138.4000237560956,700,884
30,1740,2.0,34512,-5,false,8,1138.4003025259808,5172,3218
30,1740,2.0,34512,-5,true,0,1138.981184396311,42096,21
30,1740,2.0,34512,-5,true,2,1138.9811614426378,94518,25
30,1740,2.0,34512,-5,true,4,1138.981188236375,43743,724
30,1740,2.0,34512,-5,true,6,1138.981162321475,670,882
30,1740,2.0,34512,-5,true,8,1138.9814091584217,4742,3206
30,1740,2.0,34512,-4,false,0,5930.965171726051,84379,31
30,1740,2.0,34512,-4,false,2,5930.964951406605,161156,31
30,1740,2.0,34512,-4,false,4,5930.964950622358,1600,778
30,1740,2.0,34512,-4,false,6,5930.964950622356,600,818
30,1740,2.0,34512,-4,false,8,5932.507046257343,27401,3293
30,1740,2.0,34512,-4,true,0,5932.527435371768,84605,32
30,1740,2.0,34512,-4,true,2,5932.527105880996,173738,34
30,1740,2.0,34512,-4,true,4,5932.527104441417,1560,779
30,1740,2.0,34512,-4,true,6,5932.527104441415,610,818
30,1740,2.0,34512,-4,true,8,5933.864891748826,27752,3280
30,1740,2.0,34512,-3,false,0,21289.49205914055,65719,21
30,1740,2.0,34512,-3,false,2,21289.490646209106,135540,23
30,1740,2.0,34512,-3,false,4,21289.491205606573,69864,547
30,1740,2.0,34512,-3,false,6,21289.49063803048,4454,725
30,1740,2.0,34512,-3,false,8,21289.50176330395,32191,3385
30,1740,2.0,34512,-3,true,0,21293.379565042273,65333,21
30,1740,2.0,34512,-3,true,2,21293.378533113402,134887,23
30,1740,2.0,34512,-3,true,4,21293.37893897445,69564,547
30,1740,2.0,34512,-3,true,6,21293.378526664714,3564,725
30,1740,2.0,34512,-3,true,8,21293.38895499612,32864,3471
30,1740,2.0,34512,-2,false,0,49069.897989098026,42672,19
30,1740,2.0,34512,-2,false,2,49069.89757214327,122962,32
30,1740,2.0,34512,-2,false,4,49069.89756098227,2391,601
30,1740,2.0,34512,-2,false,6,49069.89756098228,5782,796
30,1740,2.0,34512,-2,false,8,49072.42309828913,34576,3485
30,1740,2.0,34512,-2,true,0,49075.17827118102,57357,27
30,1740,2.0,34512,-2,true,2,49075.17764028664,134548,35
30,1740,2.0,34512,-2,true,4,49075.17762815302,2340,601
30,1740,2.0,34512,-2,true,6,49075.177628153026,4816,796
30,1740,2.0,34512,-2,true,8,49077.39028335688,32330,3513
30,1740,2.0,34512,-1,false,0,20.08523971896975,190,27
30,1740,2.0,34512,-1,false,2,20.08523815329449,560,44
30,1740,2.0,34512,-1,false,4,20.08524007166199,1180,1827
30,1740,2.0,34512,-1,false,6,20.08595472648933,130,1011
30,1740,2.0,34512,-1,false,8,20.08524132235936,471,3146
30,1740,2.0,34512,-1,true,0,20.08523971896975,180,27
30,1740,2.0,34512,-1,true,2,20.08523815329449,500,44
30,1740,2.0,34512,-1,true,4,20.08524007166199,1200,1827
30,1740,2.0,34512,-1,true,6,20.08595472648933,140,1011
30,1740,2.0,34512,-1,true,8,20.08524132235936,470,3146
30,1740,2.0,45123,-5,false,0,1068.3250515448449,45906,22
30,1740,2.0,45123,-5,false,2,1068.3250063637265,142825,38
30,1740,2.0,45123,-5,false,4,1068.325056490681,48226,685
30,1740,2.0,45123,-5,false,6,1068.3250063907938,700,623
30,1740,2.0,45123,-5,false,8,1068.3252150624817,5291,2863
30,1740,2.0,45123,-5,true,0,1068.9620142821814,45133,22
30,1740,2.0,45123,-5,true,2,1068.9620039318988,135519,36
30,1740,2.0,45123,-5,true,4,1068.9620146023417,47387,688
30,1740,2.0,45123,-5,true,6,1068.962003469163,720,621
30,1740,2.0,45123,-5,true,8,1068.9621499157802,4851,2825
30,1740,2.0,45123,-4,false,0,5163.50119934306,89550,33
30,1740,2.0,45123,-4,false,2,5163.501035553009,132241,24
30,1740,2.0,45123,-4,false,4,5163.501285572044,91211,616
30,1740,2.0,45123,-4,false,6,5163.50103455507,1130,663
30,1740,2.0,45123,-4,false,8,5163.5033850473155,26171,3182
30,1740,2.0,45123,-4,true,0,5165.130358175506,74005,26
30,1740,2.0,45123,-4,true,2,5165.13024751944,131053,24
30,1740,2.0,45123,-4,true,4,5165.13039284712,76364,613
30,1740,2.0,45123,-4,true,6,5165.130243854924,1170,663
30,1740,2.0,45123,-4,true,8,5165.132602519742,24449,3171
30,1740,2.0,45123,-3,false,0,25737.624313505312,80735,27
30,1740,2.0,45123,-3,false,2,25737.623856113238,141199,24
30,1740,2.0,45123,-3,false,4,25737.62478531491,81716,676
30,1740,2.0,45123,-3,false,6,25737.62384810029,5221,764
30,1740,2.0,45123,-3,false,8,25737.70793216091,26613,3286
30,1740,2.0,45123,-3,true,0,25741.81633238576,70813,23
30,1740,2.0,45123,-3,true,2,25741.815956819446,124646,21
30,1740,2.0,45123,-3,true,4,25741.817261462373,72915,676
30,1740,2.0,45123,-3,true,6,25741.81594637257,4306,764
30,1740,2.0,45123,-3,true,8,25741.89341882275,29112,3352
30,1740,2.0,45123,-2,false,0,57879.08592023181,65663,32
30,1740,2.0,45123,-2,false,2,57879.08437036508,113156,28
30,1740,2.0,45123,-2,false,4,57879.08530875328,68551,701
30,1740,2.0,45123,-2,false,6,57879.08436461395,7451,720
30,1740,2.0,45123,-2,false,8,57879.73096073532,33342,3406
30,1740,2.0,45123,-2,true,0,57884.86767703111,65132,32
30,1740,2.0,45123,-2,true,2,57884.86618680222,108365,27
30,1740,2.0,45123,-2,true,4,57884.86810284421,68571,704
30,1740,2.0,45123,-2,true,6,57884.8661795266,7312,720
30,1740,2.0,45123,-2,true,8,57885.46274791329,32314,3480
30,1740,2.0,45123,-1,false,0,20.54385732086717,310,44
30,1740,2.0,45123,-1,false,2,20.543854859157612,340,28
30,1740,2.0,45123,-1,false,4,20.543856330508603,1870,1975
30,1740,2.0,45123,-1,false,6,20.544035884544673,140,959
30,1740,2.0,45123,-1,false,8,20.543857387610352,470,3221
30,1740,2.0,45123,-1,true,0,20.54385732086717,292,44
30,1740,2.0,45123,-1,true,2,20.543854859157612,320,28
30,1740,2.0,45123,-1,true,4,20.543856330508603,1860,1975
30,1740,2.0,45123,-1,true,6,20.544035884544673,140,959
30,1740,2.0,45123,-1,true,8,20.543857387610352,480,3221
30,1740,2.0,51234,-5,false,0,1105.0205355879978,57662,31
30,1740,2.0,51234,-5,false,2,1105.0205152322649,100840,27
30,1740,2.0,51234,-5,false,4,1105.0205776651355,61980,775
30,1740,2.0,51234,-5,false,6,1105.0205237954672,720,786
30,1740,2.0,51234,-5,false,8,1105.0264564511945,5292,3010
30,1740,2.0,51234,-5,true,0,1105.6295752209635,68341,38
30,1740,2.0,51234,-5,true,2,1105.6295600648832,161640,46
30,1740,2.0,51234,-5,true,4,1105.6295953321096,70883,763
30,1740,2.0,51234,-5,true,6,1105.62956383999,750,785
30,1740,2.0,51234,-5,true,8,1105.633122719046,5122,3027
30,1740,2.0,51234,-4,false,0,4907.838932981998,72069,26
30,1740,2.0,51234,-4,false,2,4907.838893031656,153123,29
30,1740,2.0,51234,-4,false,4,4907.839179006094,76645,739
30,1740,2.0,51234,-4,false,6,4907.838903091431,1760,765
30,1740,2.0,51234,-4,false,8,4907.871998076061,29070,3323
30,1740,2.0,51234,-4,true,0,4909.874900072736,124274,48
30,1740,2.0,51234,-4,true,2,4909.874789172757,155230,30
30,1740,2.0,51234,-4,true,4,4909.874917227428,126932,744
30,1740,2.0,51234,-4,true,6,4909.874797813898,1692,763
30,1740,2.0,51234,-4,true,8,4909.9054987105355,26726,3317
30,1740,2.0,51234,-3,false,0,24843.71110909483,106808,38
30,1740,2.0,51234,-3,false,2,24843.709867593214,219329,41
30,1740,2.0,51234,-3,false,4,24843.7113755717,108565,642
30,1740,2.0,51234,-3,false,6,24843.709861740484,4502,766
30,1740,2.0,51234,-3,false,8,24846.80638275223,26634,3321
30,1740,2.0,51234,-3,true,0,24847.43538655243,109757,39
30,1740,2.0,51234,-3,true,2,24847.435008002536,163003,29
30,1740,2.0,51234,-3,true,4,24847.435466536208,111006,641
30,1740,2.0,51234,-3,true,6,24847.43499674106,4459,766
30,1740,2.0,51234,-3,true,8,24850.19844731474,26047,3303
30,1740,2.0,51234,-2,false,0,56064.851974846264,50345,24
30,1740,2.0,51234,-2,false,2,56064.85158814077,99470,25
30,1740,2.0,51234,-2,false,4,56064.85200642757,53356,757
30,1740,2.0,51234,-2,false,6,56064.8515412486,6901,714
30,1740,2.0,51234,-2,false,8,56064.89301916091,35358,3486
30,1740,2.0,51234,-2,true,0,56070.20677885772,41684,19
30,1740,2.0,51234,-2,true,2,56070.20636746986,84631,20
30,1740,2.0,51234,-2,true,4,56070.207753506926,44465,757
30,1740,2.0,51234,-2,true,6,56070.20632348236,6564,714
30,1740,2.0,51234,-2,true,8,56070.24513328711,31868,3510
30,1740,2.0,51234,-1,false,0,20.420653242478572,340,46
30,1740,2.0,51234,-1,false,2,20.4206526503891,301,25
30,1740,2.0,51234,-1,false,4,20.42065414063046,1740,1920
30,1740,2.0,51234,-1,false,6,20.42103758565439,140,902
30,1740,2.0,51234,-1,false,8,20.420654019950614,480,3127
30,1740,2.0,51234,-1,true,0,20.420653242478572,310,46
30,1740,2.0,51234,-1,true,2,20.4206526503891,280,25
30,1740,2.0,51234,-1,true,4,20.42065414063046,1732,1920
30,1740,2.0,51234,-1,true,6,20.42103758565439,130,902
30,1740,2.0,51234,-1,true,8,20.420654019950614,500,3127
30,1740,3.0,12345,-5,false,0,1280.7345073045744,67692,36
30,1740,3.0,12345,-5,false,2,1280.7344633300763,130089,35
30,1740,3.0,12345,-5,false,4,1280.7344781533557,141783,889
30,1740,3.0,12345,-5,false,6,1280.7345379312248,1060,822
30,1740,3.0,12345,-5,false,8,1280.7367890963014,5041,3082
30,1740,3.0,12345,-5,true,0,1281.8688726900039,75936,40
30,1740,3.0,12345,-5,true,2,1281.8688579530778,133777,36
30,1740,3.0,12345,-5,true,4,1281.868872407766,82882,882
30,1740,3.0,12345,-5,true,6,1281.8689236230412,1050,818
30,1740,3.0,12345,-5,true,8,1281.8708823375478,4982,3017
30,1740,3.0,12345,-4,false,0,5314.333240057705,73023,27
30,1740,3.0,12345,-4,false,2,5314.333412507508,157201,30
30,1740,3.0,12345,-4,false,4,5314.333255005888,74575,647
30,1740,3.0,12345,-4,false,6,5314.333193668488,912,731
30,1740,3.0,12345,-4,false,8,5314.748083597381,27039,2983
30,1740,3.0,12345,-4,true,0,5316.747259764787,70678,26
30,1740,3.0,12345,-4,true,2,5316.74713665517,173993,34
30,1740,3.0,12345,-4,true,4,5316.747211624024,75238,652
30,1740,3.0,12345,-4,true,6,5316.747134145517,902,731
30,1740,3.0,12345,-4,true,8,5316.990200885782,24027,3006
30,1740,3.0,12345,-3,false,0,25187.67288452445,91390,31
30,1740,3.0,12345,-3,false,2,25187.671901435166,199911,35
30,1740,3.0,12345,-3,false,4,25187.672465110896,93897,628
30,1740,3.0,12345,-3,false,6,25187.67189595304,3505,612
30,1740,3.0,12345,-3,false,8,25191.19524322859,25794,3018
30,1740,3.0,12345,-3,true,0,25193.388562364387,80386,27
30,1740,3.0,12345,-3,true,2,25193.38742084556,191184,34
30,1740,3.0,12345,-3,true,4,25193.38803044692,85238,628
30,1740,3.0,12345,-3,true,6,25193.387416727597,4548,612
30,1740,3.0,12345,-3,true,8,25196.47968983645,34328,3110
30,1740,3.0,12345,-2,false,0,47425.45481161237,53775,25
30,1740,3.0,12345,-2,false,2,47425.4544644299,112897,28
30,1740,3.0,12345,-2,false,4,47425.457599572765,54307,591
30,1740,3.0,12345,-2,false,6,47425.45445635912,7362,642
30,1740,3.0,12345,-2,false,8,47427.91702462327,33164,3187
30,1740,3.0,12345,-2,true,0,47433.165610921176,68712,33
30,1740,3.0,12345,-2,true,2,47433.16402534895,110008,27
30,1740,3.0,12345,-2,true,4,47433.16548115398,69472,591
30,1740,3.0,12345,-2,true,6,47433.1640009138,8048,642
30,1740,3.0,12345,-2,true,8,47435.444025292905,32300,3177
30,1740,3.0,12345,-1,false,0,21.37020447488704,160,24
30,1740,3.0,12345,-1,false,2,21.370202138087922,570,46
30,1740,3.0,12345,-1,false,4,21.37020369613198,1160,2021
30,1740,3.0,12345,-1,false,6,21.3704826377301,140,1122
30,1740,3.0,12345,-1,false,8,21.370215962591637,460,3251
30,1740,3.0,12345,-1,true,0,21.37020447488704,160,24
30,1740,3.0,12345,-1,true,2,21.370202138087922,552,46
30,1740,3.0,12345,-1,true,4,21.37020369613198,1220,2021
30,1740,3.0,12345,-1,true,6,21.3704826377301,160,1122
30,1740,3.0,12345,-1,true,8,21.370215962591637,450,3251
30,1740,3.0,23451,-5,false,0,1169.210380653758,69952,38
